document,paragraph_index,original_text,simplified_text,original_text_isssues_detected,simplification_rules_applied,tagging_date,tagging_elapsed_time
70da2ae575436d19518deae1ff2125b0,1,"La realtà, sempre più completa ed articolata, delle pubbliche amministrazioni, se da un lato, consente di offrire servizi diversificati alla cittadinanza, dall'altro si presenta spesso come un mondo di difficile accesso da parte del cittadino.","Le pubbliche amministrazioni sono sempre più complete e articolate e quindi da un lato offrono servizi diversi alla cittadinanza, ma dall'altro lato sono spesso un mondo difficile e non accessibile per il cittadino.",,,2024-04-02T18:34:08.504600,70.0
70da2ae575436d19518deae1ff2125b0,2,"In questo contesto, il principio ispiratore della carta dei servizi, è sicuramente quello di garantire il cittadino, mettendolo in condizione di conoscere ed accedere agevolmente ai pubblici servizi, erogati in un'ottica di trasparenza, imparzialità ed eguaglianza.","In questo contesto, il principio che sta alla base della carta dei servizi è  garantire il cittadino, mettendolo in condizione di conoscere e usare facilmente i pubblici servizi, offerti in un'ottica di trasparenza, imparzialità ed eguaglianza.",,,2024-04-02T18:34:55.370221,46.0
70da2ae575436d19518deae1ff2125b0,3,"La carta dei servizi rappresenta dunque, lo strumento fondamentale, attraverso il quale, il Corpo di Polizia Municipale del Comune di Firenze, intende far conoscere alla collettività il proprio modo di operare nel rispetto della legislazione vigente in materia di tutela sociale e qualità del servizio svolto.",La carta dei servizi è lo strumento fondamentale con cui il Corpo di Polizia Municipale del Comune di Firenze fa conoscere alla collettività il proprio modo di operare rispettando la legislazione italiana sulla tutela sociale e sulla qualità del servizio svolto.,,,2024-04-14T07:45:26.791011,54.0
70da2ae575436d19518deae1ff2125b0,4,"Al fine di assicurare la costante corrispondenza fra la carta dei servizi e la realtà dell'organizzazione, il documento viene periodicamente riesaminato ed aggiornato.","Per fare in modo che la carta dei servizi e l'organizzazione siano in linea tra loro, il Comune ogni tanto esamina e aggiorna la Carta dei Servizi.",,,2024-04-14T07:46:25.710372,58.0
70da2ae575436d19518deae1ff2125b0,5,"Il Corpo di Polizia Municipale di Firenze svolge dal 1854 le funzioni di polizia locale nella città. Secondo quanto previsto dalla normativa vigente (Legge 15 marzo 1986 n. 65 e da L.R. 19 febbraio 2020 n.11 Norme in materia di sicurezza urbana integrata e polizia locale). La Polizia Municipale espleta una molteplicità di compiti e funzioni che nel tempo si sono notevolmente ampliate e diversificate al fine di rispondere alle mutevoli esigenze della città e dei cittadini, al fine di garantire la convivenza civile e la tutela dei diritti di ognuno. Infatti, la Polizia Municipale opera per prevenire e reprime le violazioni alle norme contenute in leggi, regolamenti e provvedimenti dello Stato, della Regione e del Comune attraverso le funzioni di polizia stradale, giudiziaria e di pubblica sicurezza; opera altresì in ambito di informazione, notificazione, accertamento e rilevazione connessi alle proprie funzioni istituzionali. Inoltre vigila sulla integrità e conservazione del patrimonio pubblico e presta opera di soccorso alla popolazione e collabora ai servizi e alle operazioni di protezione civile.","Il Corpo di Polizia Municipale di Firenze svolge dal 1854 le funzioni di polizia locale nella città (in base alle leggi italiane ad esempio la Legge 15 marzo 1986 n. 65 e da L.R. 19 febbraio 2020 n.11 Norme in materia di sicurezza urbana integrata e polizia locale). La Polizia Municipale svolge molti compiti e funzioni che sono cresciuti e diventati molto vari nel tempo e questo per rispondere ai tanti bisogni della città e dei cittadini e per garantire che tutti vivano bene, civilmente e vedendo i diritti protetti. La Polizia Municipale cerca di impedire e di punire le violazioni delle regole scritte nelle leggi, nei regolamenti e nei provvedimenti dello Stato, della Regione e del Comune. Per fare questo si serve di polizia stradale, polizia giudiziaria e polizia di pubblica sicurezza. La Polizia Municipale inoltre svolge attività per informare, notificare (comunicare in modo ufficiale), accertare e rilevare dati, fatti collegati alle sue funzioni istituzionali. Inoltre essa protegge il patrimonio pubblico, viene in aiuto alla popolazione e collabora con la protezione civile.",,,2024-04-14T08:05:50.812706,345.0
70da2ae575436d19518deae1ff2125b0,6,La Direzione Corpo di Polizia Municipale è composta da circa 815 appartenenti al Corpo a cui si aggiungono 95 addetti amministrativi.,La Direzione Corpo di Polizia Municipale è composta da circa 815 persone del Corpo e da 95 amministrativi.,,,2024-04-15T16:14:45.512439,20.0
70da2ae575436d19518deae1ff2125b0,7,"A presidio del territorio operano nel centro storico i Reparti Zona Centrale, Porta Romana, Fortezza e la Polizia a Cavallo, mentre nelle zone periferiche si trovano i Reparti Campo Marte, Gavinana, Isolotto e Rifredi. A questi si aggiunge l'attività svolta dal Reparto Polizia di Comunità che garantisce una capillare presenza sul territorio a garanzia della sicurezza dei cittadini. Tutto il personale di questi reparti effettua servizio in strada con particolare attenzione ai luoghi di aggregazione, come giardini e piazze ed è dunque a disposizione della cittadinanza per raccogliere le segnalazioni e rispondere alle necessità di presenza e di vicinanza e creare così una rete di contatto fra cittadini e Polizia Municipale quale primo referente con l'Amministrazione Comunale.","La polizia è così distribuita: nel centro storico ci sono i Reparti Zona Centrale, Porta Romana, Fortezza e la Polizia a Cavallo, mentre in periferia ci sono i Reparti Campo Marte, Gavinana, Isolotto e Rifredi. Inoltre c'è il Reparto Polizia di Comunità che protegge i cittadini sul territorio in vari punti. Tutto il personale di questi reparti svolge attività in strada soprattutto nei posti in cui ci sono molte persone, come giardini e piazze. La Polizia raccoglie le segnalazioni dei cittadini e cerca di essere presente e vicina costruendo una rete di contatto fra cittadini e Polizia Municipale per essere di riferimento con il Comune.",,,2024-04-15T16:26:56.496073,330.0
70da2ae575436d19518deae1ff2125b0,8,"La sicurezza stradale è garantita dall'Area Sicurezza Stradale e Pronto Intervento tramite il reparto operativo Autoreparto e Pronto Intervento che conta anche su personale moto-montato ed è addetto prevalentemente al controllo della viabilità cittadina svolgendo compiti di sicurezza stradale e di pronto intervento, mentre la Sezione Ciclisti opera per favorire la mobilità ciclabile e la vigilanza delle piste ciclabili. Il Reparto Infortunistica Stradale si occupa del rilievo dei sinistri stradali e collabora strettamente con il personale che lavora all'interno e che gestisce lo sviluppo degli incidenti. A quest'ufficio, inoltre, converge tutta l'attività svolta dai reparti in materia di infortunistica stradale, il trattamento dei dati statistici e l'accesso agli atti. Sempre a tutela della sicurezza stradale contribuisce la Sezione Intersettoriale Sicurezza ed Educazione Stradale che svolge l'importante attività di educazione stradale e alla legalità nelle scuole e in occasione di iniziative promosse per divulgare ai bambini e ai ragazzi delle scuole il principio del rispetto delle regole.","Il reparto Autoreparto e il reparto Pronto Intervento assicurano la tranquillità delle strade; questi reparti hanno personale che si muove in moto e che perlopiù controlla le vie cittadine e svolge  compiti di sicurezza sulla strada e interviene rapidamente. C'è poi il reparto chiamato Sezione Ciclisti che si occupa dei ciclisti e delle piste per le biciclette. Il Reparto Infortunistica Stradale si occupa degli incidenti stradali e collabora strettamente con il personale che lavora all'interno e che studia come si sviluppano gli incidenti. Il reparto infortunistica raccoglie tutto ciò che riguarda incidenti stradali, dati statistici e accesso agli atti. La Sezione Intersettoriale Sicurezza ed Educazione Stradale lavora per la sicurezza delle strade e svolge l'importante attività di educazione stradale e al comportamento secondo le leggi nelle scuole per far conoscere ai bambini e ai ragazzi delle scuole il principio del rispetto delle regole.",,,2024-04-15T16:35:48.140609,458.0
70da2ae575436d19518deae1ff2125b0,9,"L'Area Prevenzione e Polizia Giudiziaria, a cui fanno capo numerosi reparti, si trovano il Reparto Antidegrado che si occupa di contrastare tutti i fenomeni di degrado urbano tra cui l'abusivismo commerciale, lo spaccio delle sostanze stupefacenti e l'antiborseggio; mentre il Reparto Sicurezza Urbana e Patrimonio effettua controlli specifici legati a situazioni di degrado soprattutto nell'ambito del patrimonio comunale. All'interno di questa Area si trovano anche il Reparto Anticrimine e Violenza di Genere che si occupa della prevenzione e dell'accertamento di reati emersi negli ambiti di competenza della Polizia Municipale e gestisce le attività delegate dall'Autorità Giudiziaria; il reparto Antievasione si occupa del contrasto all'evasione dei tributi locali provvedendo anche ad effettuare le segnalazioni qualificate all'Agenzia delle Entrate. A quest'Area fa capo tutta l'attività di polizia giudiziaria che converge alla sezione Atti su delega, dove vengono controllati gli aspetti legati alla correttezza e uniformità degli atti per la successiva trasmissione alla Procura della Repubblica.","Molti reparti sono raccolti nell'Area Prevenzione e Polizia Giudiziaria. Essi sono il Reparto Antidegrado, il Reparto Sicurezza Urbana e Patrimonio, il Reparto Anticrimine e Violenza di Genere,  il reparto Antievasione.
Il Reparto Antidegrado si occupa di combattere tutti i fenomeni di degrado (peggioramento) della città come l'abusivismo commerciale (abusi nel commercio), lo spaccio delle sostanze stupefacenti (spaccio di droghe) e l'antiborseggio (furti e rapine di borse).
Il Reparto Sicurezza Urbana e Patrimonio controlla situazioni di degrado (peggioramento) soprattutto nell'ambito del patrimonio comunale. 
Il Reparto Anticrimine e Violenza di Genere si occupa di evitare o accertare reati che spettano alla Polizia Municipale e gestisce le attività assegnate dall'Autorità Giudiziaria.
Il reparto Antievasione si occupa di contrastare l'evasione delle tasse locali facendo anche segnalazioni all'Agenzia delle Entrate.
Infine sono legati a quest'Area anche la polizia giudiziaria che si occupa nella sezione Atti su delega di controllare la correttezza e l'uniformità degli atti da mandare alla Procura della Repubblica.",,,2024-04-15T16:41:33.258424,344.0
70da2ae575436d19518deae1ff2125b0,10,"In ambito specialistico si trova l'Area Nuclei Speciali che con i propri reparti si occupa della tutela dell'ambiente e del territorio con i reparti di Polizia Ambientale e di Polizia Edilizia e della tutela dei consumatori con i reparti Autorizzazioni di Polizia, Mercati rionali e Tutela del Consumatore. Tali reparti operano per controllare il rispetto delle vigenti normative di settore, intervenendo sia d'iniziativa sia in collaborazione con i settori dell'Amministrazione Comunale coinvolti negli ambiti di specifica competenza.","L'Area Nuclei Speciali ha reparti che si occupano di proteggere l'ambiente e il territorio con la Polizia Ambientale e la Polizia Edilizia e di proteggere i consumatori con i reparti Autorizzazioni di Polizia, Mercati rionali e Tutela del Consumatore. Tali reparti controllano che le leggi siano rispettate e intervengono sia di propria iniziativa sia in collaborazione con i settori del Comune che si occupano dei vari argomenti.",,,2024-04-15T16:43:16.950391,103.0
